rover_timestamp,sat_timestamp,x_offset_ratio,y_offset_ratio
1693290344203093760,4,0.5407355782861558,-0.5241051217814194
1693290344536853760,4,-0.11962998321653773,0.2751493329895027
1693290344955743232,4,-0.5782865050769241,0.4687222218786631
1693290345050460160,4,-0.3098485610734556,0.2845221946298404
1693290345177129984,4,0.5109678628970833,-0.7680112711709262
1693290345285504256,4,-0.6647992064950627,-0.20251039451015096
1693290345393776640,4,-0.39726574009260185,0.49230109078067197
1693290345502207488,4,0.5048557061323411,0.06504166474433704
1693290345618836992,4,-0.2403984116984912,0.41121560916409616
1693290345727105792,4,-0.050820838471872465,-0.7097003380888385
1693290345835602432,4,0.7405554716994514,-0.9762739198089807
1693290345946611712,4,0.8544450521068132,-0.10235875275725004
1693290346054897152,4,0.3569868105007501,0.9235254456140609
1693290346163204608,4,0.3657526218275837,-0.91796476993912
1693290346279873536,4,0.8354242821230493,0.2748483025107993
1693290346388285184,4,0.9123673117792499,-0.1364282427655823
1693290346496546048,4,0.8360840328345585,0.7167113463966637
1693290346604920320,4,-0.33006518676391083,-0.4658243685615606
1693290346721567488,4,-0.8034464231827272,0.3086865631368283
1693290346829883904,4,-0.21769247262018054,0.5463020306123958
1693290346938372608,4,0.4981818235188269,0.46862691151931646
1693290347046587904,4,0.17744858220960613,-0.610148630738969
1693290347163220992,4,-0.32518679383817095,0.3805566578092403
1693290347271582976,4,-0.6401666952182379,0.0952251108076867
1693290347380100352,4,0.34560371947998036,0.6633789996497623
1693290347488237056,4,-0.9760771779529935,-0.8046024810483416
1693290347604920064,4,-0.7921854304447837,-0.10811559332137688
1693290347713235712,4,-0.561167348545035,-0.43340596181309077
1693290347821791744,4,-0.6138409371071791,-0.9525990542859253
1693290347929926400,4,-0.8161174348461344,0.8770109354576257
1693290348046596096,4,0.3132110371286714,0.670918274176489
1693290348154961920,4,0.9009779184965039,0.27616577031895706
1693290348271627264,4,0.41615021165900434,-0.7600457804443483
1693290348379940608,4,0.7128816486103204,-0.740185493589067
1693290348488302336,4,0.31278925782230127,0.7997944302544866
1693290348596601856,4,0.13213760857582169,0.9343310175056547
1693290348713274624,4,0.7920032607144873,0.39130726731215404
1693290348821634560,4,-0.4933285222266821,-0.0660888454246844
1693290348930135296,4,0.8723641198234882,0.2775610156870447
1693290349038439936,4,0.845390781689396,-0.44723287568451275
1693290349155128576,4,-0.14603320222763005,0.8067829857405899
1693290349263717376,4,0.5397610183077992,-0.35319174442683776
1693290349371817984,4,-0.6760679367075668,-0.8520058799194177
1693290349488462592,4,0.5542119005678203,-0.2344019951136347
1693290349596762624,4,-0.3346905261880373,-0.8798827043438167
1693290349705126144,4,0.9112113984346517,-0.47067029509053415
1693290349813444864,4,-0.11885033444466475,-0.01655642718938033
1693290349930103808,4,0.8571725964645909,0.22060376990786845
1693290350038456320,4,-0.6431156598704582,-0.015885411077283917
1693290350146799872,4,-0.712254799296973,0.5374146466143961
1693290350255140864,4,-0.563227003604676,0.2866763339377896
1693290350371790592,4,0.8252184456822529,0.43080063550168646
1693290350480132096,4,-0.7934257680943475,-0.8541609932420802
1693290350588519424,4,0.14268911968983922,-0.4988072994763082
1693290350697027584,4,-0.10823589535408051,0.7930247857824173
1693290350805188864,4,-0.7022914491166872,0.2806705385575836
1693290350921868544,4,0.8657874470626656,0.32921167299872356
1693290351030181632,4,-0.46712703776944475,0.40011039867745124
1693290351138622208,4,0.8092350869078988,0.14928050344740962
1693290351246838272,4,0.030766005927408413,0.8798221464602742
1693290351363524608,4,-0.01864109220893062,-0.12788466507326457
1693290351471869184,4,0.6880983073676736,0.5618740739267416
1693290351580166656,4,0.5707634101822925,0.08025743403802577
1693290351688528128,4,-0.9933852794107219,0.908310691852291
1693290351805223424,4,0.6359533187721651,-0.03586731670493415
1693290351913526784,4,0.13448777102387055,0.8700843750179019
1693290352021853184,4,-0.28216334680557686,0.3636714712206732
1693290352130328576,4,-0.19877040303953497,0.2645450531991689
1693290352238529024,4,0.9176477737288833,-0.8186660503543115
1693290352355243008,4,0.06925259312006937,0.9218510440001306
1693290352463527424,4,-0.839086430651224,-0.08072129248897619
1693290352571902208,4,0.5330161793523827,0.2955851436126302
1693290352680432384,4,-0.6467633909810264,-0.9213376348091222
1693290352796883712,4,-0.2316726496706294,-0.6179936781693944
1693290352905226496,4,0.3917645572141515,0.7929213957006933
1693290353013559808,4,0.2612341148978856,-0.28147775699938027
1693290353130213632,4,-0.830275030654458,0.2655825382170638
1693290353238770176,4,0.4706483660558536,-0.7201140964672226
1693290353346893824,4,-0.6138145621811659,0.43947806948994916
1693290353463577600,4,0.1858908569587041,-0.021534899044520772
1693290353571931904,4,-0.8740147383102899,0.08110409443687838
1693290353680243712,4,-0.38453824073546916,0.0678800935291326
1693290353796915968,4,0.6685005845394445,-0.10138544490077894
1693290353905265664,4,0.9916672560038906,-0.9259146401392653
1693290354013580032,4,-0.8878910938245268,0.5755570638330576
1693290354121911808,4,-0.9143709330930136,-0.763625782554177
