rover_timestamp,sat_timestamp,x_offset_ratio,y_offset_ratio
1692601811687322368,5,-0.38247486849585655,0.026970608522803197
1692601812033751296,5,-0.14927855524697797,-0.46539039919629976
1692601812368481792,5,0.8181068254520867,0.04536166372350636
1692601812701483008,5,-0.682066184260449,-0.9926129057875239
1692601813034607872,5,0.043964471736767985,0.44781756593490285
1692601813367551744,5,0.6781981230731879,-0.3599999876810931
1692601813701633024,5,0.28277563333510924,0.7475838869278397
1692601814035595520,5,0.39266274145696967,0.6119618108504974
1692601814368509952,5,-0.44709259113637834,0.14110308021731122
1692601814702495744,5,-0.6816529893175876,0.2934056783684056
1692601815035627520,5,-0.5604338024807682,0.9421480877921018
1692601815388129024,5,-0.14127419842588962,0.47365733448900316
1692601815495227392,5,-0.2788109820697968,0.0972723868004064
1692601815611765760,5,0.4328630212353255,0.5134880137436222
1692601815720154880,5,-0.6685073009245603,-0.16001999618644058
1692601815836790784,5,-0.03886888485348905,0.8561835812979002
1692601815945068032,5,-0.580426065643773,0.6986130622355664
1692601816053361408,5,-0.11309486340776398,0.3995877057684636
1692601816170046976,5,-0.23210183675803076,-0.6364133977379742
1692601816278391552,5,0.18071097453886908,0.3144064838678602
1692601816386734848,5,0.284483088772866,0.36276431510525575
1692601816495047424,5,-0.25693906706165204,0.963452023446018
1692601816611787008,5,0.05926212554161148,0.7870450585816653
1692601816717806080,5,0.528712482606293,-0.06252192644950205
1692601816824794880,5,0.0013054631588065302,-0.4101979020395965
1692601816939796224,5,-0.7066371755845251,-0.23703038955735134
1692601817043588608,5,-0.276372360859777,-0.3202285235654352
1692601817159072000,5,-0.3751814601671777,0.24571508986889357
1692601817263780608,5,0.18743960314952668,-0.9531928459768864
1692601817379495680,5,-0.15918305623753293,-0.6944749022190786
1692601817491202304,5,-0.7329648813580245,0.4498654327453928
1692601817598220800,5,-0.559872811231563,-0.052485628142250995
1692601817712566272,5,-0.09938005172202291,0.0051738164699048905
1692601817821577216,5,0.15854303578994955,0.9613920472786481
1692601817935438848,5,0.7678069348821461,-0.5440020192932138
1692601818042530816,5,0.35861931484229137,0.14641772294959443
1692601818149596416,5,-0.9281768693263914,0.6251027851786617
1692601818265168384,5,0.5258205231799753,-0.14317343657674786
1692601818372294656,5,0.6478441249241338,0.7458422005095064
1692601818486159872,5,0.4289347163163546,0.25537476893905176
1692601818593649152,5,-0.10395800984458914,0.3421976400699016
1692601818708135936,5,0.10437845111739574,0.6198396156134522
1692601818816944384,5,0.9688614673410081,0.16184993569494432
1692601818930474496,5,0.4065338858886076,-0.858797362042667
1692601819039053824,5,0.5821233607108893,-0.1585614607274597
1692601819145836544,5,-0.37207960614749,-0.5949499071635542
1692601819255770624,5,0.049662635883598316,0.977665838875519
1692601819371593472,5,0.7570553699865163,0.08929213197211783
1692601819484765184,5,0.24863045939044204,-0.9204169088156087
1692601819590159616,5,-0.09513394908686035,-0.579738118309246
1692601819705111552,5,0.02837666967971475,-0.2945152732255232
1692601819810961920,5,-0.8703960728584887,-0.011774992905137616
1692601819924389376,5,-0.88384372654816,0.16206177029758595
1692601820032414720,5,-0.2608122302602567,0.9751324297267867
