rover_timestamp,sat_timestamp,x_offset_ratio,y_offset_ratio
1693382748637709056,4,-0.07492574224712478,0.5217205639024165
1693382748970939648,4,0.44641699163502424,-0.6945627848259013
1693382749323399680,4,0.8643002090872334,-0.5087069155736512
1693382749431894528,4,-0.9825070153850637,0.710814657387056
1693382749548373504,4,0.5326992611935353,0.026491818030264458
1693382749656654592,4,-0.9585640802843409,0.00901949248966849
1693382749765007104,4,-0.886299857589518,-0.7301017915159276
1693382749881735680,4,-0.9033110667904185,-0.6881811790684296
1693382749981718016,4,-0.7354180329751141,0.7233765812064572
1693382750090017280,4,0.6685598398326462,0.14772900615867157
1693382750198427904,4,-0.44144589509956234,-0.508422159329889
1693382750315049728,4,-0.6497099889783684,-0.7802476329590426
1693382750423427840,4,-0.5035704052137302,0.28027223953620717
1693382750531719424,4,0.509027228389286,-0.865851938979979
1693382750648433920,4,-0.24514980411672216,-0.998853217256032
1693382750756720128,4,-0.0784545909033263,0.5976761056476312
1693382750865067776,4,0.35505082837132407,-0.20996615960723553
1693382750973402624,4,0.08293790707342219,-0.1922030763507978
1693382751090089984,4,0.050101570287647945,0.9242097980879731
1693382751198419712,4,0.8865706849046966,-0.2921290280463589
1693382751315076352,4,0.2110343214492778,0.4367117112521488
1693382751423415552,4,0.4986866027891428,0.5032625235830219
1693382751531796736,4,0.046940832389445575,-0.18464341510987992
1693382751640089344,4,0.006305096416575173,-0.0005466025137925712
1693382751756750592,4,0.6096774494114021,-0.5862139750507911
1693382751865159680,4,0.19959643475286049,-0.26499746975383154
1693382751973428736,4,-0.4031156433293792,0.20879150784261813
1693382752090101760,4,-0.17517399217825713,-0.2481115564775771
1693382752198639104,4,-0.25275316798871983,-0.37090963889328266
1693382752306793216,4,-0.602594304825196,-0.967916917568886
1693382752415114496,4,-0.12892492450666349,0.27690735087316476
1693382752531795712,4,-0.7056596659132774,0.7303943573002503
1693382752640171776,4,0.58104860423142,0.4984506240464017
1693382752748468992,4,0.29814263870955293,-0.39605572229086206
1693382752865134848,4,-0.5110164412511091,-0.9672439113184277
1693382752973467136,4,-0.5458570286085656,-0.1219479254943141
1693382753081823744,4,-0.02644833327473428,-0.06730190347298581
1693382753190129664,4,-0.06959059280802138,0.7647668749793233
1693382753298562304,4,-0.07340138956287356,-0.1683999455031997
1693382753415157248,4,-0.8973074965869487,0.8954508624305944
1693382753523487232,4,0.7940777337554523,0.845493452270103
1693382753631861248,4,-0.40916382709092436,-0.8937613166785969
1693382753748559104,4,-0.06982116536211924,-0.22688630391588038
1693382753856807936,4,0.3068640362041126,-0.13323533418590627
1693382753965161216,4,0.19647293230818264,-0.29045123128452577
1693382754073486080,4,0.025123008364539068,-0.04578380226307499
1693382754181814272,4,0.8679543581807234,0.737258074390509
1693382754298476800,4,-0.04108297723895826,-0.29503513378720925
1693382754406822656,4,-0.6130413962849712,0.8439705745386712
1693382754515139328,4,-0.6681092081806634,0.9841991231039573
1693382754623479808,4,-0.7081219443032487,0.42221004607662715
1693382754731922432,4,-0.460782780350939,-0.9506329818143442
1693382754848484864,4,-0.5626124049622641,0.042182063628232846
1693382754948546304,4,-0.951720305556675,-0.1931758920246225
1693382755065203200,4,0.5970223488349622,-0.07941805799416102
1693382755175607296,4,0.24354534337736156,-0.43014566052008374
1693382755283947264,4,-0.8981673002060659,0.03399504103692119
1693382755392279296,4,-0.7534044104288067,-0.12320430936675564
1693382755500640768,4,-0.02496635268020375,0.5272792952354497
1693382755617308416,4,-0.927688156570196,0.5586157522796056
1693382755725844992,4,0.4573288820525603,0.1327011511616072
1693382755833976320,4,-0.8654216379129214,0.9362589143712818
1693382755942300672,4,0.8658951643811608,-0.2441500227130644
1693382756059123712,4,0.321232523236739,-0.1202770809613194
1693382756167362048,4,0.44508703999526333,-0.4657883026607115
1693382756283962112,4,-0.7155775165243632,0.8299896299292779
1693382756392314880,4,-0.8136207965482123,-0.2322209287321595
1693382756500624896,4,-0.21120118766669127,-0.9162167006132989
1693382756609003264,4,-0.3941794185025287,0.9071193208238784
1693382756717310976,4,-0.6110131082180759,0.13858975758648295
1693382756833982720,4,-0.16482189596486596,0.6518442464346677
1693382756942306048,4,-0.6967070933146553,0.09411194277088075
1693382757050682624,4,-0.4897042365308659,0.8321425201090571
1693382757158995200,4,-0.9988660366680251,-0.8675434714050378
1693382757267327744,4,0.7176813041785506,-0.4689846228474688
1693382757383990016,4,-0.03467084784787677,-0.8678218540684217
1693382757492374016,4,-0.06338676936724763,0.9623945380092251
1693382757600945920,4,0.8496435682864754,-0.013035534110113822
1693382757717305856,4,-0.840060939350469,-0.08078743798002952
1693382757825677824,4,0.7988106212427784,0.23359670829656554
1693382757933999104,4,0.958916267337149,0.7011876623172506
1693382758042357504,4,0.9113368534523807,-0.4838332745873415
1693382758159027968,4,0.11713717204221119,0.7783406064111875
1693382758267361792,4,0.6287608555273911,-0.338800271875791
1693382758375835904,4,0.3298829991598884,0.05341831081507076
1693382758484006912,4,0.3355037224584412,0.6707173096621646
1693382758592381952,4,0.17955916404796057,0.3652028632009716
1693382758700681984,4,0.6123779206551658,0.556592224487515
1693382758809049344,4,-0.5094069208771157,0.6298637095425306
1693382758917369344,4,-0.1322532671183949,-0.4556229363656996
1693382759025721600,4,0.8798800931697341,-0.39886210115441134
1693382759142370304,4,0.945522289339852,0.9826258034215731
1693382759250769408,4,-0.8974268592581087,0.1833856895617021
1693382759359047936,4,0.6033475974667952,-0.4847154452428699
1693382759467403008,4,0.6481379888649577,0.11002816593088505
1693382759575718912,4,0.6889763889234728,-0.5620948839076438
1693382759684089344,4,0.9123535938372911,-0.071304844242712
1693382759792422912,4,-0.6934834878735001,-0.8028055325540644
1693382759900729856,4,0.08441854277020178,-0.27401418369047326
1693382760017415680,4,0.48504713773504937,-0.16141693939905077
1693382760125775104,4,-0.33757373244934485,-0.8377415948734555
1693382760234074112,4,-0.6751090493342558,-0.037652657203501194
1693382760342428416,4,0.8568196991515507,-0.8673588071023519
1693382760450748672,4,-0.3720859896224067,0.7786130019560908
1693382760559226112,4,-0.12875314942114513,0.6301216696525769
1693382760675774464,4,-0.6919081149366066,-0.05365172060789747
1693382760784079104,4,-0.9388089726301156,0.8751880432721986
1693382760892512000,4,-0.7635471923946231,-0.5286353605014094
1693382761000752384,4,0.7582116871744173,-0.016278446796007318
1693382761117375232,4,0.9165485262326101,0.17684644779605518
1693382761225769472,4,-0.18936460569343527,0.6989001219736237
1693382761342459904,4,-0.4270648174995799,0.2211454481561408
1693382761450774016,4,-0.6702111462338078,-0.6816159993710793
1693382761559117056,4,-0.34571420262089325,-0.2463047079265328
1693382761667433984,4,-0.8342432513734723,-0.8358102726592087
1693382761775926016,4,0.5923885961984128,-0.9830202735953593
1693382761892456960,4,0.08074090523336253,-0.014703051796834066
1693382762000782592,4,-0.8153699050191903,0.9401204257248248
1693382762109138688,4,0.6161969855037852,0.2959395222647141
1693382762217537024,4,0.9836745418810515,-0.9958254773734787
1693382762334179840,4,-0.644853859652808,-0.7330333994116929
1693382762442461184,4,0.9674021280345289,-0.2664660263249321
1693382762550840832,4,0.37132340547566955,0.6535147532818373
1693382762667448576,4,-0.2854989965847399,0.14399451147794995
1693382762775805440,4,-0.919140336435712,0.7857594536210206
1693382762884125696,4,-0.33971652239603833,-0.9221155047965717
