timestamp,x,y,z,qw,qx,qy,qz
1693502010783979520,4.31442e-05,4.99643e-05,0.235811,0.9999999999939917,-1.637238088050835e-12,4.7683644315456577e-07,3.433539999972184e-06
1693502011117944576,4.2738900174758325e-05,4.9953600004613655e-05,0.23572000003923763,0.99999999999353,3.6837696175883005e-12,-1.0728798886245447e-06,3.4335199999792222e-06
1693502011520950784,5.787850405720112e-05,4.98318999673861e-05,0.23263399917299515,0.9999999997727476,1.3574467341814942e-07,2.1040368620568702e-05,3.433559999146607e-06
1693502011624358912,3.1299644208934874e-05,5.0048799639228184e-05,0.23379599806723445,0.9999999998394828,-2.662556578562115e-07,-1.758336712849682e-05,3.433469999525458e-06
1693502011755856640,4.178520223271434e-05,4.993869997655624e-05,0.2350000002563695,0.9999999999912628,2.2372074913754543e-09,-2.3841969351012263e-06,3.433689999869617e-06
1693502011868360192,5.2132613980064606e-05,4.987269991082936e-05,0.23450599933257127,0.9999999999112226,9.6634899991421e-08,1.2874599998857026e-05,3.433719999695163e-06
1693502011976672256,5.21326e-05,4.98727e-05,0.234506,0.9999999999112226,9.6634899991421e-08,1.2874599998857026e-05,3.433719999695163e-06
1693502012085000192,5.21326e-05,4.98727e-05,0.234506,0.9999999999112226,9.6634899991421e-08,1.2874599998857026e-05,3.433719999695163e-06
1693502012193354240,5.21326e-05,4.98727e-05,0.234506,0.9999999999112226,9.6634899991421e-08,1.2874599998857026e-05,3.433719999695163e-06
1693502012301776896,5.21326e-05,4.98727e-05,0.234506,0.9999999999112226,9.6634899991421e-08,1.2874599998857026e-05,3.433719999695163e-06
1693502012418410240,5.21326e-05,4.98727e-05,0.234506,0.9999999999112226,9.6634899991421e-08,1.2874599998857026e-05,3.433719999695163e-06
1693502012526731008,5.21326e-05,4.98727e-05,0.234506,0.9999999999112226,9.6634899991421e-08,1.2874599998857026e-05,3.433719999695163e-06
1693502012635057408,5.21326e-05,4.98727e-05,0.234506,0.9999999999112226,9.6634899991421e-08,1.2874599998857026e-05,3.433719999695163e-06
1693502012743407360,5.150320027882972e-05,4.98842999948611e-05,0.23434000007353945,0.9999999999112226,9.6634899991421e-08,1.2874599998857026e-05,3.433719999695163e-06
1693502012851745536,4.895210056514138e-05,4.990879999457255e-05,0.2337720001258282,0.9999999999567555,5.231672617839038e-08,8.642672499607975e-06,3.43371999985151e-06
1693502012968475904,4.557129803055077e-05,4.993630001601983e-05,0.23331899973610964,0.9999999999856479,1.5336599666114576e-08,4.1127199228764424e-06,3.4336199999536755e-06
1693502013076756992,4.4355401257658764e-05,4.994319999286303e-05,0.23312200020376575,0.9999999999920514,6.304189008913217e-09,2.026562080726255e-06,3.433699999892914e-06
1693502013185081600,4.9896205524201815e-05,4.993929999611168e-05,0.23324400012163454,0.9999999999935292,2.822839999981733e-09,1.0728799999930573e-06,3.4337599999777804e-06
1693502013293404672,0.0014065083969586718,4.99979999306372e-05,0.23312500014061624,0.9999999999963969,1.4725785934826263e-08,1.1920898591313284e-06,2.405171215423669e-06
1693502013401802496,0.01975550406258946,5.146470032473722e-05,0.23299599997143855,0.9999999999802501,-2.6629673037329816e-07,-4.8279742240745125e-06,4.014928455470173e-06
1693502013510068992,0.09376956562833899,5.147700001090643e-05,0.23291299992640377,0.9999999999629716,2.2495478659767172e-08,-7.987019766277077e-06,3.2037200598231444e-06
1693502013626772224,0.2327119190417923,4.98985009197512e-05,0.23286600002738567,0.9999999997027404,1.5927404272570356e-08,-2.682213453822738e-06,-2.423478212417084e-05
1693502013735089408,0.39354597624251736,4.074770135170407e-05,0.23284300000339742,0.999999999420059,-1.3505535714704909e-10,-3.993508883921828e-06,-3.382209183734235e-05
1693502013851783424,0.5628951683419956,2.9677988996124048e-05,0.23283099998807136,0.9999999995211769,3.3881461560532053e-09,-7.212160287088744e-06,-3.0093702581901885e-05
1693502013960102400,0.7288751164568695,1.9270292697625255e-05,0.2328249999957902,0.999999999089569,3.117947101112912e-08,-8.523455542842522e-06,-4.181162254184424e-05
1693502014068610816,0.9272490292510441,4.009852176440526e-07,0.2328229999997051,0.9999999977944828,-2.450579729369432e-10,-3.695488585555596e-06,-6.631272784342474e-05
1693502014176774912,1.1628795555952933,-3.4359634440657854e-05,0.23282200000188602,0.9999999957271988,-2.2032701917916235e-10,-2.384191056656509e-06,-9.241167837159388e-05
1693502014293446400,1.4271904258997714,-8.3790479650879e-05,0.23282099999838862,0.9999999958007146,2.2284886489758574e-08,-2.3841924655482383e-06,-9.161269519092095e-05
1693502014401793792,1.6630695471700343,-0.0001257809193886639,0.23282000000191974,0.9999999962183961,7.748284460692734e-09,-5.066397307235941e-06,-8.681900445000579e-05
1693502014510118912,1.9135300462422835,-0.00017109000836537422,0.23282,0.9999999945268366,-7.218011152169983e-10,-6.914138461110292e-06,-0.00010439598514960616
1693502014618465536,2.182240059522311,-0.00022919101287003008,0.23282100000022152,0.9999999935603433,3.245843798086936e-10,2.8610142074194043e-06,-0.00011345099392065415
1693502014735134720,2.460510438862766,-0.0002907070970175797,0.2328199999984229,0.9999999946842846,2.4307571767475262e-08,3.0398159880906826e-06,-0.00010306400830181293
1693502014843477504,2.7198394829820107,-0.00034417989339257727,0.23282,0.9999999937874606,-1.0656875107292546e-09,-9.59633874378193e-06,-0.00011105399223033519
1693502014951813376,2.9989901855231604,-0.00040862204282816943,0.23282,0.9999999920973276,-2.6972517420572807e-10,-2.1457716335951226e-06,-0.00012570099576182623
1693502015068502272,3.294119989883185,-0.00048187199748904994,0.23282099999996572,0.9999999933670715,9.011277713212051e-09,9.536737133475332e-06,-0.00011478200185871987
1693502015176801792,3.5569602912370706,-0.0005409270654352656,0.23271599988365588,0.9999999873434712,-7.1779043367674635e-06,0.00011265472280528125,-0.00011211801281777974
1693502015285152000,3.8356595061356487,-0.0006070598828104372,0.2318920014601515,0.9999995254298594,-1.2392389306310026e-05,0.0009655957545484259,-0.00012888492336023287
1693502015393494528,4.121270073812954,-0.0006844120199908254,0.2308939997420772,0.9999980331990516,1.4372582690218218e-05,0.0019791693921250584,-0.00012759300509441565
1693502015510138880,4.409639881333694,-0.0007478649738886393,0.22989900040944958,0.9999956382367318,-2.5946116060062736e-06,0.002951377932110271,-0.00011344197351854934
1693502015618509056,4.679390438091723,-0.000809705100432223,0.22859399788059426,0.9999943438840588,-1.2099106542745326e-05,0.0033610409524740025,-0.00012432706127679115
1693502015726805248,4.975209704989367,-0.0008288089809482688,0.22700800158166068,0.9999954050903845,-0.0005968639610019625,0.0029678113910537565,-0.00016014704767492417
1693502015835162368,5.29000005810233,-0.0009769880273501228,0.2254339997094791,0.9999962968350818,-0.0013615001783306836,0.0023493308800165563,-0.00018242204757126692
1693502015951839744,5.6150602117340735,-0.001262210185784827,0.22402199908026668,0.9999970715923284,-0.0018340402728374207,0.0015641798076535944,-0.0002155100338274543
1693502016060172032,5.913349966958331,-0.001474849976445806,0.22331000007886845,0.9999972522857064,-0.0021825107282995534,0.0008148905343070851,-0.00026080907826999056
1693502016168499968,6.233140106274007,-0.001781630101950467,0.22136299935296447,0.9999942207419533,-0.0027840009287508865,0.0019276919129141091,-0.0003030270799408353
1693502016276900096,6.560469480621732,-0.0022089793219188508,0.21826400491721887,0.9999853127168145,-0.0032848505466953307,0.004298749069460306,-0.0003238270813091824
1693502016385152000,6.869980011436659,-0.0026610400167040023,0.21557699990071305,0.9999703743595878,-0.0032817412314151487,0.0069554101496562,-0.00032069812294601373
1693502016501831424,7.202100352957894,-0.0030767304417712482,0.21157499574690627,0.9999593458573179,-0.003281021202327521,0.00839208283898918,-0.0003383461222894166
1693502016610187008,7.528169951851866,-0.0034905099389004354,0.20644600075735817,0.9999606590968565,-0.0035858488046232938,0.008104987203846321,-0.0003621178761642145
1693502016718506752,7.848000129916534,-0.0039556601889462395,0.20137699794094704,0.9999628025587163,-0.003952769288638769,0.007657788231355239,-0.00035692194156793604
1693502016835157504,8.177979581340221,-0.0045031893053252055,0.196383006336102,0.9999664103678845,-0.00410781155818776,0.0070821333801449095,-0.0003839361353296448
1693502016943492096,8.48667997720396,-0.004989549964084604,0.19183100033614375,0.9999657782447254,-0.0043543287977149915,0.007023108499193922,-0.0003976268986779055
1693502017051848192,8.779499989190457,-0.005521939980346654,0.18479300025981002,0.9999388692126848,-0.004633129115999594,0.010031395689262623,-0.0004037979410235271
1693502017168545280,9.087739968303582,-0.006136509936803571,0.1763920008638775,0.9998877562696938,-0.0047897886711066075,0.014189592264530721,-0.00043388686327328605
1693502017276837120,9.39458011333822,-0.017812804312899038,0.16832299701953427,0.9997699081847783,-0.00490959946018162,0.018358695232447902,-0.0099491120559884
1693502017385186304,9.723710558933817,-0.0643152789711174,0.15781098214835393,0.998869005989795,-0.005962031643470245,0.0195736989913346,-0.04291891610278382
1693502017493526272,10.069299897924312,-0.11434898522169468,0.14562200360022154,0.9980364286463066,-0.007631793747749172,0.018384406753026928,-0.059389025985082874
1693502017610188800,10.424299780906649,-0.1580959730009103,0.1335230074670717,0.9980163886784816,-0.008393143268718047,0.016532206438484347,-0.060162523430354976
1693502017718570240,10.719499836577276,-0.19448997985228106,0.12430000510585293,0.9980322656499244,-0.008831112108227675,0.014919104864218217,-0.060258015986764044
1693502017827018496,11.000400404067937,-0.24154506768749293,0.11676598916252105,0.9973571043633874,-0.00964008177572761,0.013500399127668233,-0.07073623132900167
