rover_timestamp,sat_timestamp,x_offset_ratio,y_offset_ratio
1693385214866701568,4,0.8022400007700872,-0.31521935284979397
1693385215200697088,4,-0.4778762913806074,0.7281103455811506
1693385215536425984,4,0.6555352788953062,0.36889738785825266
1693385215644702208,4,0.28408196579780376,-0.5563261851489396
1693385215761916928,4,0.4206634441979873,-0.42908841323281854
1693385215870069760,4,-0.5006051203810009,-0.7506106344333272
1693385215978392320,4,0.23227440361956897,0.8159610167905131
1693385216095066880,4,-0.18891999190167996,-0.007225937181289943
1693385216203400192,4,0.8284131105007602,0.2796773679774047
1693385216311749120,4,-0.2628678020359707,0.7860850660031968
1693385216420055296,4,-0.38348134423931834,-0.8702352289723159
1693385216536810752,4,-0.11437546327527026,0.3541369405147481
1693385216645114112,4,0.9960790775423067,-0.2560604023181856
1693385216753475072,4,-0.14965978498003918,-0.6550349899266639
1693385216861798400,4,-0.5078049264657316,-0.04085700449975227
1693385216978484736,4,-0.7871499488225706,0.6735404105497569
1693385217086807552,4,-0.49780089465162347,-0.131630256731331
1693385217195153664,4,-0.7788795375209512,0.10988280265627015
1693385217311807488,4,0.5383137482182618,0.5945181069314569
1693385217420148480,4,0.028366045991134792,-0.9225392161724053
1693385217528591104,4,-0.946709173826922,0.8229357709986427
1693385217636818688,4,0.5850598426546563,0.10768670186178286
1693385217745191936,4,-0.7992456190388535,-0.20272332018360517
1693385217861829376,4,0.5268884888769629,-0.8200386242719859
1693385217970176000,4,-0.6762512859135081,0.03255982760523901
1693385218078513920,4,0.08874526639474944,0.03370385017139199
1693385218186843904,4,0.6246723342949607,0.34038894424205846
1693385218303529216,4,-0.10447758276161334,-0.7037357152589057
1693385218411841792,4,-0.9390358944470796,0.4395852254060151
1693385218520201984,4,0.9484023353862612,0.40860754342082783
1693385218636848128,4,-0.07308933013029417,-0.6090284957235594
1693385218745188608,4,-0.9150987504633243,-0.09407374111314959
1693385218861886464,4,-0.5069939933138627,-0.07610767017869291
1693385218970209280,4,-0.5416219930032002,-0.8405848448160991
1693385219078569984,4,-0.9044032273740001,0.7404583437401846
1693385219186935552,4,-0.2777577345077804,0.06138826837968092
1693385219303533824,4,-0.4489044175739121,-0.39952686131753734
1693385219411866880,4,0.6020532906147409,-0.6500387472777687
