timestamp,x,y,z,qw,qx,qy,qz
1693385214866701568,0.00016353099096554357,7.03784999940233e-05,0.7314489994742157,0.9999999860217417,1.0637300086094814e-06,0.00016719100221967054,-1.5980699776723026e-06
1693385215200697088,0.00013719600630786752,7.038949999736524e-05,0.7298800003758134,0.9999999916799145,8.61415060676002e-07,0.00012898401173893882,-1.5980099867245406e-06
1693385215536425984,9.962560044762784e-05,7.039339999995353e-05,0.7275440000278319,0.9999999972185932,5.085571205038884e-07,7.456541859514772e-05,-1.5979299955831484e-06
1693385215644702208,5.9723754303644106e-05,7.047740009619852e-05,0.7230029947995541,0.999999999859446,1.4864899075444024e-07,1.6689298512809187e-05,-1.5978999997754088e-06
1693385215761916928,4.4803584725247535e-05,7.052600004975489e-05,0.7227129997031088,0.9999999999858892,1.3490922206771995e-08,-5.066382592963932e-06,-1.5978999999774526e-06
1693385215870069760,4.919049318558709e-05,7.04463001238024e-05,0.7195800048666611,0.999999999998006,1.1674896181009148e-07,1.192087685321192e-06,-1.597899999996814e-06
1693385215978392320,4.330639130875978e-05,7.0521100110485e-05,0.7195099998966049,0.9999999999783853,3.465086435333458e-08,-6.377698099450148e-06,-1.5978999999654618e-06
1693385216095066880,4.524229767707995e-05,7.054279997396179e-05,0.7199119995176332,0.9999999999884631,-7.232459013844485e-12,-4.5299503166830715e-06,-1.5978999999815654e-06
1693385216203400192,4.547600002588678e-05,7.052049999752985e-05,0.7202000000319015,0.9999999999884632,-7.238399999916492e-12,-4.529949999947739e-06,-1.5978999999815654e-06
1693385216311749120,4.6582201306831273e-05,7.050099997696329e-05,0.7203700002008329,0.9999999999958802,4.4868596376428165e-08,-2.384186631944337e-06,-1.5978999999934168e-06
1693385216420055296,4.8861495285936936e-05,7.05024999968977e-05,0.7204609998117932,0.9999999999985076,4.159830314020665e-08,6.55648081025961e-07,-1.5978999999976156e-06
1693385216536810752,4.863739970057377e-05,7.05127000136285e-05,0.7205110000668064,0.9999999999985076,4.1598304551687405e-08,6.556505421094058e-07,-1.5978999999976154e-06
1693385216645114112,4.771710118963838e-05,7.049830001861435e-05,0.7205329999715614,0.9999999999986777,5.10784922969718e-08,-2.9802222510948715e-07,-1.5978999999978873e-06
1693385216753475072,4.8408501020885785e-05,7.05047000094499e-05,0.7205430000147656,0.9999999999986777,5.107849033912788e-08,-2.9802236611507125e-07,-1.597899999997887e-06
1693385216861798400,4.892829965450124e-05,7.050659999873711e-05,0.720548999996012,0.9999999999985079,3.6543899999945466e-08,6.556509999990216e-07,-1.5978999999976158e-06
1693385216978484736,4.8422799844043386e-05,7.049749999719247e-05,0.7205510000006171,0.9999999999985079,3.654389973536959e-08,6.55650603818827e-07,-1.5978999999976158e-06
1693385217086807552,4.802229994084348e-05,7.049459999957164e-05,0.7205540000004431,0.9999999999985789,3.57477999999492e-08,-5.364419999992376e-07,-1.5978999999977293e-06
1693385217195153664,4.80223e-05,7.04946e-05,0.720554,0.9999999999985789,3.57477999999492e-08,-5.364419999992376e-07,-1.5978999999977293e-06
1693385217311807488,4.80223e-05,7.04946e-05,0.720554,0.9999999999985789,3.57477999999492e-08,-5.364419999992376e-07,-1.5978999999977293e-06
1693385217420148480,4.8189199833625466e-05,7.051119998345227e-05,0.7205549999990031,0.9999999999985789,3.57477999999492e-08,-5.364419999992376e-07,-1.5978999999977293e-06
1693385217528591104,4.81892e-05,7.05112e-05,0.720555,0.9999999999985789,3.574781576807489e-08,-5.364419999992376e-07,-1.5979023032120665e-06
1693385217636818688,0.001014869857089201,7.065459997880024e-05,0.720555,0.9999999999918747,5.217362965936886e-08,-5.364590910107983e-07,-3.9950299915474805e-06
1693385217745191936,0.050743630252422095,7.193789820009706e-05,0.7205759999705462,0.9999999343485559,2.0654986476943327e-05,-2.1584286153129518e-05,-0.0003611237653887068
1693385217861829376,0.13044609566684073,1.572763253077703e-05,0.7205589999795948,0.9999999332432903,1.4681383265013432e-06,2.0856372271092846e-06,-0.0003653859739259528
1693385217970176000,0.20424788011503803,-4.011910928154409e-05,0.7206039999269014,0.999999933611686,-2.929016966667153e-05,1.2587189471805599e-05,-0.00036298797811510193
1693385218078513920,0.26889613127987766,-8.86139984775752e-05,0.7206190000304603,0.9999999348424494,1.733742762442246e-05,1.340479191865857e-05,-0.00036032599451702113
1693385218186843904,0.3530818321412127,-0.00014755688247312755,0.7206110000159512,0.9999999281361278,4.329517388537116e-05,6.897845270628543e-06,-0.0003765709585421652
1693385218303529216,0.49197225234310127,-0.00024286317315725832,0.7205869999563954,0.9999999207689927,-1.704065333129909e-05,8.828229024696142e-06,-0.00039760996849588824
1693385218411841792,0.6345068368211669,-0.000366667858263897,0.7205740000148829,0.9999999204451684,2.5274594863866277e-05,-1.9441196365370198e-05,-0.00039760896836835683
1693385218520201984,0.7654329903340157,-0.0004671399925823688,0.720562000000886,0.999999924301161,-1.4647092996565886e-05,7.805519550559554e-07,-0.0003888219718640765
1693385218636848128,0.9000420507757739,-0.0005851200445031595,0.7206010000147112,0.9999999226859697,4.203970466317153e-09,1.066919789249649e-05,-0.000393082972086878
1693385218745188608,1.0451501071496874,-0.0006878230758372684,0.7205919999933543,0.999999918151286,3.900974295735178e-05,5.706329570204506e-06,-0.00040266996309856577
1693385218861886464,1.2014999410494962,-0.0008182499508235537,0.7205870000018851,0.9999999204384755,-1.917677389125453e-05,-5.058771263686697e-06,-0.00039840896421050576
1693385218970209280,1.3305997807076984,-0.0009174648314710634,0.7206129999558357,0.9999999228109426,2.243105217542084e-05,-2.4804276211311976e-05,-0.0003914839774532194
1693385219078569984,1.4672301311317952,-0.0010219501002803602,0.7205689999577707,0.9999999194663691,-1.438049340646445e-05,1.3170660369772195e-06,-0.00040107196628449824
1693385219186935552,1.6167900938497954,-0.0011503100805466686,0.7206000000194527,0.999999918558524,9.337496271727201e-06,-2.9244082177009185e-06,-0.00040346896333984234
1693385219303533824,1.7660398361555563,-0.0012664098725471361,0.72058200001976,0.9999999214542183,2.51055877502505e-05,-2.1884785922464467e-05,-0.0003949459745340336
1693385219411866880,1.9021299447264042,-0.0013666399592911123,0.7205740000032493,0.9999999195856432,-1.9176849406415505e-05,-5.356757877284122e-06,-0.00040053996159438994
1693385219528564736,2.0714702263715568,-0.0015084901896232745,0.7205850000147047,0.9999999147833037,3.366147691979562e-05,-1.623172821370583e-06,-0.0004114579632553103
1693385219636890112,2.226849822136801,-0.0016355398545660994,0.7205869999977106,0.9999999168602867,-2.715624833589796e-05,1.956138116403059e-05,-0.00040639797032276064
1693385219745203712,2.3808001421337135,-0.0017635001181385516,0.7205880000009233,0.9999999157040509,2.6093792078131134e-05,-1.1991198808609889e-05,-0.0004095939651190119
1693385219853547520,2.5363798678895626,-0.0018906098920648047,0.7205770000093407,0.9999999170393359,-2.5570559730197878e-05,-1.0360800344331318e-05,-0.00040639896864402337
1693385219961881856,2.6819101826946614,-0.0020089201485233655,0.7206110000426827,0.9999999178331481,2.6077486660095667e-05,2.550028855078731e-05,-0.0004037367920346464
1693385220078540288,2.856369748760229,-0.004014637111563486,0.7205820000417629,0.9999977468403147,2.751591697857132e-06,6.014257185341103e-06,-0.002122797812171238
1693385220187073536,3.0531100870104266,-0.022898808351727216,0.7205830000004423,0.9998393002852696,1.6127311557862622e-06,1.4993050323295446e-07,-0.017926896062601574
1693385220303578880,3.2919000901826783,-0.05260191121782786,0.7205769999977341,0.9993750641094813,8.491149363175813e-06,1.0554498890022935e-05,-0.03534799927397868
1693385220411922688,3.5086398159556746,-0.06829608667330232,0.720582999994905,0.9993593501738279,3.4810263988853e-06,-5.73107517291597e-06,-0.03578951208359379
1693385220520219136,3.7016200855341452,-0.08212930613126199,0.7205840000004432,0.9993599521866182,3.0456801115575593e-06,-3.5683111074199517e-06,-0.03577269829844034
1693385220636973568,3.892200052234091,-0.0991142046552147,0.7205880000010964,0.9992480909248619,-4.3430083699591555e-06,-8.898209348585024e-06,-0.03877180270478918
1693385220745211904,4.086240243808932,-0.13409304395044264,0.7205779999874352,0.9984253668485571,-7.75940529853863e-06,-5.175697142612155e-06,-0.05609622755879391
1693385220853582080,4.292759573126242,-0.16580793444556818,0.720577000002067,0.9979938221102944,1.1372226155943747e-07,1.0205681143784782e-05,-0.0633113806950789
1693385220962027008,4.488150230623506,-0.1907380294254773,0.7205780000011803,0.9979902465885642,1.5961004115666492e-05,-8.479031667225497e-06,-0.06336771565591932
1693385221078560256,4.670299918720229,-0.21395698963911602,0.7205849999968764,0.9979914456584813,1.8465607300251022e-05,-2.2471733564790964e-06,-0.06334882829592227
1693385221186910208,4.832209928272451,-0.23645099003496078,0.720588999998228,0.9978831329023551,-7.134359212565233e-06,-2.999449760442385e-06,-0.06503270722555766
1693385221295245824,5.017390027349089,-0.2782280061700124,0.720589,0.9967721904796244,1.5084891774497256e-07,5.190245242286069e-06,-0.08028200458066673
1693385221411902464,5.251140080149773,-0.3486110241333967,0.7205869999993142,0.9942685999018436,-1.738338757965519e-05,2.5059142351833646e-07,-0.10691094867684475
1693385221520246272,5.4875002356101925,-0.40309805431415024,0.7205719999850476,0.9939590023906736,-1.5489974318164053e-06,5.308420567504311e-07,-0.10975200027268686
1693385221628609280,5.71101960396297,-0.4530779114444756,0.7205919999645636,0.9939575720213606,-1.2728582139147702e-05,3.624415013602141e-06,-0.10976495272284548
1693385221736939008,5.907190231790388,-0.4969430518299708,0.720584999991729,0.9939602142194708,1.5247401815030715e-05,6.6519511150159825e-06,-0.10974102365137697
1693385221853620992,6.101069807253383,-0.5402739569223043,0.7205710000139182,0.9939604324901806,-6.209062841737147e-06,2.0047951736951252e-06,-0.10973904775129778
1693385221961931264,6.28051028495662,-0.5803900637055269,0.7205760000079402,0.9939606626694358,7.269634182072789e-06,4.414510961280234e-06,-0.10973696274911465
1693385222070297344,6.443389969938939,-0.6167979932805554,0.7205779999996309,0.9939622016504855,1.5960793678490407e-06,8.578946213888522e-06,-0.10972302226047992
1693385222186949376,6.608060045172308,-0.6536020100960807,0.7205880000027433,0.9939620926086414,-9.383406767126486e-07,-6.072982138870057e-06,-0.10972401022241615
