timestamp,x,y,z,qw,qx,qy,qz
1693278795693436416,4.225250161703636e-05,3.6887203576446615e-05,0.3797950005665618,0.9999999992830023,-3.755060310918073e-05,-4.827947954601873e-06,-7.991299993595802e-07
1693278795801790720,4.360200004981805e-05,3.89866000775013e-05,0.38012400001214536,0.9999999991761009,-4.047999311704248e-05,-2.9206019598930053e-06,-7.99066999387946e-07
1693278795918430208,4.222870249605923e-05,3.4947107342045635e-05,0.38034699959468343,0.9999999994160554,-3.382220523161438e-05,-4.827948492751293e-06,-7.991119994978689e-07
1693278796026784000,4.489420226319914e-05,3.6788901563819233e-05,0.38046300009849227,0.9999999993040458,-3.7284299974051835e-05,-1.072849999253345e-06,-7.98987999443941e-07
1693278796135116800,4.705430199395012e-05,3.89039019523191e-05,0.3805250000572311,0.9999999991886782,-4.021370217935438e-05,2.2053974679315235e-06,-7.988599994543039e-07
1693278796243476480,4.5189903785237896e-05,4.077719619669269e-05,0.3805559999370616,0.9999999990917054,-4.261059730692027e-05,-5.364049631777584e-07,-7.989709991513753e-07
1693278796351796736,4.466059972635944e-05,3.488989695634978e-05,0.38056700000568683,0.9999999994267738,-3.382210517321718e-05,-1.3708795061740226e-06,-7.989949995278149e-07
1693278796460197632,4.6401001541302274e-05,3.6750701647928796e-05,0.3805760000079704,0.9999999993039108,-3.728430083922456e-05,1.1921198935487304e-06,-7.989039994471403e-07
1693278796568546304,4.610059980037767e-05,3.890770143337339e-05,0.3805810000033226,0.9999999991907619,-4.0213702268291096e-05,8.344951684231174e-07,-7.989149994293213e-07
1693278796676888576,4.480360033519687e-05,4.077779951669108e-05,0.38058399999922465,0.9999999990912739,-4.261059649131985e-05,-1.0728492612382043e-06,-7.989939992426625e-07
1693278796793546496,4.558089880064908e-05,3.676030619888375e-05,0.380583000001543,0.9999999993046194,-3.728430472243787e-05,5.963339035544754e-08,-7.9894599948722e-07
1693278796901866496,4.616260107404186e-05,3.890230395495561e-05,0.3805850000036928,0.9999999991907104,-4.0213702090247704e-05,8.941009435120824e-07,-7.989119993968452e-07
1693278797010262528,4.5299500541447525e-05,4.076259883298015e-05,0.38058599999937265,0.999999999091805,-4.261059768880864e-05,-2.9798906138053995e-07,-7.989609992756805e-07
1693278797118547968,4.519460005812413e-05,3.488600325617003e-05,0.3805820000022163,0.9999999994275697,-3.382210257777362e-05,-5.364149292344574e-07,-7.9896599954117e-07
1693278797226918144,0.012347697275449066,3.685769956334121e-05,0.3805829999997785,0.9999999992606533,-3.728429818335174e-05,-3.993188210768765e-06,-8.522256002708367e-06
1693278797335216896,0.05339011970665207,3.0804897093726885e-05,0.3805749999961588,0.9999999993653993,-6.1251411469729605e-06,3.814909709187783e-06,-3.488739900406704e-05
1693278797443613696,0.11190805398494602,3.2191601279282485e-05,0.38054699997416896,0.999999980127422,1.6033811276961375e-05,1.7824993676055546e-05,0.0001979149878353962
1693278797551888128,0.21313893642355308,7.752927152641112e-05,0.3805559999943477,0.9999999817239029,2.9111999045321605e-05,1.1092002414938498e-05,0.0001886309967738335
1693278797668559104,0.33494107934242384,0.00012364503003999455,0.38057300001107386,0.9999999814188094,2.7350957132308547e-05,2.199929489197695e-05,0.00018955299259535222
1693278797776911104,0.44780489583589056,0.00016713795985956893,0.38057499999815414,0.9999999825063364,-1.678109976464311e-05,1.7103399565380794e-05,0.000185507938800947
1693278797885224192,0.5867671129010923,-0.001483611341167025,0.3805689999951252,0.9999990423095318,-1.8357185127641285e-05,1.3436493664211975e-05,-0.0013837855662776617
1693278797993580288,0.7632766676885423,-0.009543234826294733,0.3805540000282402,0.9999690262277993,7.442485037058557e-08,5.304398544590273e-06,-0.007870613501170935
1693278798110271744,0.9772421026814315,-0.013034601675492795,0.3805499999980804,0.9999677685730626,5.441436165049118e-06,5.1420788878359136e-06,-0.008028808065938666
1693278798210275072,1.1518500488886267,-0.01583430078389013,0.38054899999972003,0.9999678455300187,4.0297597727603935e-06,4.497779485603779e-06,-0.00801921876391671
1693278798318580480,1.322049855423778,-0.018564097681174088,0.38054700000169894,0.9999679201409771,-6.757937507767025e-06,-1.2463180212296804e-05,-0.008009899370643088
1693278798435325440,1.4977900903200054,-0.021383301448902693,0.380547,0.999967956279788,1.6459587347908004e-05,-6.271242908113639e-06,-0.008005379652314903
1693278798543600896,1.6431000751542826,-0.02370250119948945,0.38055500000413756,0.9999680416201834,-5.760599418887805e-06,1.2324999825987423e-05,-0.007994720333146172
1693278798651976960,1.7776199553156093,-0.025858399283860557,0.38055799999900347,0.9999680757038907,3.030416984787595e-06,-1.0157292471090215e-05,-0.007990460606500573
1693278798760288512,1.897230167856015,-0.027767802679577586,0.38056100000421006,0.9999681479889794,-6.9087650711255335e-06,1.962549246059709e-06,-0.007981413152321709
1693278798860420608,2.004799780847139,-0.03138679262699449,0.3805550000122238,0.999952530548581,-1.5879541431676156e-06,1.0288003749070493e-06,-0.009743543806499439
1693278798976971520,2.157050146305302,-0.04713661513483906,0.38055800000288287,0.9997782240037222,6.9097115702958275e-06,-3.603380049590765e-06,-0.021059504914280804
1693278799085280000,2.308620111954382,-0.05459710551056059,0.38056200000295454,0.9997553337410708,7.029510745318478e-06,5.002887669777988e-07,-0.022119507377332856
1693278799193690112,2.4491297563342225,-0.06081598921547861,0.38055400001387324,0.9997554934211809,5.293548726882518e-06,5.487123171683431e-06,-0.022112288801505734
1693278799301974528,2.5716601312607645,-0.0662403058108036,0.3805429999882162,0.9997556061183304,9.057853404643412e-06,1.2901892685455102e-06,-0.022107192297095013
1693278799410301440,2.706929890112714,-0.07648419167831473,0.38054599999756294,0.999661932553223,-2.652953334482066e-06,4.267504494270321e-07,-0.026000396088045212
1693278799526972160,2.889010031212635,-0.10208000438769974,0.38056300000291415,0.9992047283583148,4.3492782299082534e-07,1.0898993444835984e-05,-0.039873684397222574
1693278799635305728,3.0789701192362475,-0.11810701006000915,0.3805539999943508,0.999169157306312,6.328501073516598e-06,6.840718822951664e-06,-0.040755306414614716
1693278799743647744,3.2592400266223627,-0.13284100217592437,0.3805630000013291,0.9991694382804289,6.627118010204302e-06,-1.88093127827093e-06,-0.04074841787009058
1693278799852194560,3.419020023551869,-0.14588600192285722,0.38054599999749417,0.999169838899381,-5.45301735656227e-06,-2.9989861460204503e-06,-0.04073859343491913
1693278799960329984,3.583099732945672,-0.1592949781756979,0.3805549999853517,0.9991695905942493,-2.2734324793036608e-06,3.075412223675635e-06,-0.040744683298485046
1693278800076985856,3.758180258142208,-0.17360002109163977,0.38054599998673017,0.9991698185271066,5.03176936296692e-06,7.311255391885464e-06,-0.0407390925983349
1693278800185310464,3.9066500109648223,-0.1857230008953091,0.3805540000005908,0.9991700139238846,5.567303530440532e-06,9.661145622328733e-07,-0.040734300576001095
1693278800293691648,4.068979976035696,-0.19898299804246491,0.3805470000010334,0.9991694382867845,-5.519994391439094e-06,1.8954288757726166e-06,-0.04074841787859407
1693278800401980672,4.253620040921608,-0.21406800334327586,0.38055400000155143,0.9991690473455387,-9.96454242704783e-06,-2.5165687555389336e-06,-0.04075800192579999
1693278800510351360,4.431829815821974,-0.2286399849400023,0.38055499999896647,0.9991693852654343,2.1445563574015565e-06,1.4587499311564154e-05,-0.040749715715571524
1693278800626977536,4.614689962370034,-0.24356999692762005,0.38055799999938267,0.9991693608562846,-1.071529681289697e-05,-7.854910521307795e-06,-0.04075031471690262
1693278800735361280,4.7925300721968345,-0.25810600590110877,0.3805620000016239,0.9991692549473057,3.167108246401324e-06,-1.587790257091677e-05,-0.04075291039800341
1693278800843699712,4.959460049306248,-0.2717450040285624,0.38055999999940926,0.9991696758326831,4.970727474941829e-06,2.2227290751838457e-05,-0.040742586781527125
1693278800960361216,5.1263701487950595,-0.2853670121435882,0.3805529999937597,0.9991697086478257,-3.89912911940998e-06,2.425834972485421e-06,-0.04074178812388159
1693278801068907776,5.290319788542628,-0.29877198271066735,0.3805460000090284,0.9991695578660332,1.4575889465258519e-05,-1.0974192181112592e-05,-0.040745481969247536
1693278801177043200,5.445349891041518,-0.31143299110157163,0.3805549999936746,0.9991698632980378,1.127133596460642e-07,9.30142997720018e-06,-0.04073799443334512
1693278801277044224,5.587760034178059,-0.32306100279069205,0.38054299999712005,0.9991696434959804,-7.5065015311351e-06,-1.0659417405247342e-06,-0.04074338545864426
