rover_timestamp,sat_timestamp,x_offset_ratio,y_offset_ratio
1693360199300055040,4,0.5099222028842063,-0.42545729250320763
1693360199674185984,4,0.9387242860670821,-0.34920590747302405
1693360199748933632,4,0.32483637966014856,-0.7683616403312321
1693360199887223296,4,-0.07052813535458569,-0.36218809097092075
1693360199995527680,4,-0.7729274131718491,0.3939371615363554
1693360200103898112,4,0.40963760209169764,0.5473635626162803
1693360200212166144,4,-0.0325225317460176,0.6094426194430771
1693360200320557824,4,-0.021651244147736115,-0.17599416245189414
1693360200428916480,4,-0.5302799190735439,-0.41813952821606604
1693360200537223424,4,0.014974805937799207,0.7796212263552598
1693360200645553664,4,0.5656557889134559,-0.8783934777638718
1693360200762242816,4,0.5435973155974152,-0.4767894942315065
1693360200862233088,4,-0.364763283562227,-0.21724321232690613
1693360200970601472,4,-0.11609690747858181,-0.202640976597378
1693360201078916096,4,0.8247374602352584,-0.4633655326738151
1693360201187246848,4,0.4563736948214201,-0.3203168863614472
1693360201303976704,4,0.6370491690282305,-0.382978700881655
1693360201412255744,4,-0.18037691382601806,0.14501139336261115
1693360201520624896,4,-0.6669297138450578,-0.5875983569092751
1693360201628924416,4,0.25057301089637884,0.8957555885353048
1693360201745602560,4,0.22660794274138496,-0.34063164697266624
1693360201853944832,4,0.2099224111403124,-0.9601601667660691
1693360201962265344,4,0.4444574418830527,0.6048257556436676
1693360202070603520,4,-0.8194945785338652,0.40946104129088035
1693360202178934784,4,0.8244571291312668,0.5336841011943361
1693360202295617792,4,0.10578838085330688,0.3098631657543063
1693360202403948800,4,0.03729799703454062,-0.2758044967729947
1693360202512272896,4,-0.6031203719196128,-0.6860141778268063
1693360202620647936,4,0.07139762335309796,0.7194456714066937
1693360202729010688,4,-0.5413310633571822,0.6025707894772911
1693360202837296128,4,0.8213075604122868,-0.3369957743079175
1693360202953966080,4,-0.568769804344309,0.46666869891738494
1693360203062312192,4,0.8800275923854244,-0.927850055016846
1693360203170661120,4,-0.9599432534706325,0.8807103861355092
1693360203278962944,4,-0.794958539284776,-0.20412518394971713
1693360203387308800,4,-0.030200108255667102,-0.6861089872853501
1693360203503982080,4,-0.3970671292507,-0.5399895216292814
1693360203612303616,4,0.5448232693682615,-0.5053825224373041
1693360203720657920,4,-0.45508350804574205,-0.7527143387050057
1693360203829011456,4,0.5681072231807818,0.3105519175641378
1693360203937329408,4,-0.7376136210814732,0.4810514729711657
1693360204045650688,4,-0.4600026777091073,-0.8301667410652775
1693360204154012416,4,-0.8522195144815794,0.4442257389946167
1693360204262316544,4,0.5247719844078842,-0.1692399528599653
1693360204370720256,4,-0.9705164321861868,0.6605030378952317
1693360204478975488,4,0.2097437220659042,-0.6963048861092827
1693360204587368960,4,0.4717467961936561,0.5852400122750385
1693360204695687424,4,-0.6114318395931764,0.21138316183243777
1693360204812403968,4,-0.37562059186739094,-0.35254653654765034
1693360204920685312,4,0.024711262337615336,-0.9531360968626443
1693360205029008384,4,-0.4519005200429911,-0.5946666136431811
1693360205137397504,4,-0.47146008954551255,0.3121014174252923
1693360205245676800,4,-0.0571992937239898,-0.4175226922402595
1693360205354014976,4,-0.813875209953592,0.9337726593960927
1693360205470667264,4,0.12199251768824304,-0.03330096178616615
1693360205579023616,4,0.8153315142226139,0.0664078072695955
1693360205687374336,4,-0.5107719245194147,-0.9655749351806351
1693360205795668224,4,-0.005930219180025897,-0.2127096362194809
1693360205912334848,4,-0.2545246666267458,0.09316283039120932
1693360206020915712,4,-0.7833914093334922,-0.5518782797771771
1693360206129025792,4,0.9503811899556498,-0.20530276341429676
1693360206237392896,4,-0.5357689045803953,-0.2603567469595922
1693360206345684224,4,0.12630653543693482,0.2856371300013336
1693360206454211584,4,-0.3351290502582305,0.6193615739034686
1693360206562370816,4,0.9516348553245446,-0.8092219298946051
1693360206670862080,4,-0.6614885746288031,0.729655428858001
1693360206779023360,4,-0.020377075770355413,-0.500061883272398
1693360206895699968,4,-0.7173388689280291,0.23297694084153164
1693360207004027648,4,-0.05297068471602118,0.44606482743695386
1693360207112379136,4,0.13327841103943583,-0.5351404836932876
1693360207220723200,4,0.5348169579121134,-0.495952302040777
1693360207329041920,4,-0.3770900854392183,-0.3242630387198415
1693360207437373696,4,-0.6987760508580549,-0.35711403654519325
1693360207545732096,4,0.13062472043529283,-0.186931433209361
1693360207662459392,4,-0.9888564606287347,0.3807946772757793
1693360207770744320,4,0.5100758606554492,0.5893915815461708
1693360207879062528,4,0.09117747097932494,-0.37396764815635564
1693360207987430912,4,0.30401724928229057,-0.35632408467870924
1693360208095770112,4,0.4177363437860657,0.028862231296408636
1693360208212409088,4,0.7173058202815799,0.9855107178251343
1693360208320822272,4,-0.8371313822086097,-0.7899122472747859
1693360208429081856,4,0.39851112779236497,-0.2486278991806139
1693360208537451520,4,0.513773411715396,-0.6758137714871912
1693360208654082304,4,0.49629752518948433,-0.6676060527955352
