timestamp,x,y,z,qw,qx,qy,qz
1693360199300055040,0.0051877299958978645,-0.0016391800460616016,0.08243849989956492,0.9999662199518361,-0.005751961263888548,0.005866071289441423,-0.00025120605503988093
1693360199674185984,0.005145980017408336,-0.002114469801820164,0.07976330111546781,0.9999663376771759,-0.0057397219420333755,0.005858071980684208,-0.0002491930847737839
1693360199748933632,0.005108979926740025,-0.0021680101060091643,0.07760929573508145,0.9999664386342517,-0.005735482515494266,0.005845062560673568,-0.00024716210813018275
1693360199887223296,0.005101440001962836,-0.002169179999695422,0.07832809981287978,0.999966530263305,-0.005733887306538732,0.005830987261286778,-0.00024592088451397276
1693360199995527680,0.005077610003520448,-0.002189329997023205,0.07727240015596043,0.9999665725132123,-0.005736027547446858,0.005821627512976425,-0.00024596189484345357
1693360200103898112,0.005069390005157861,-0.0021980599945221253,0.07761149978722254,0.9999666798413236,-0.005728308172240191,0.005810778148377484,-0.00024606892112938767
1693360200212166144,0.005071110002097021,-0.002198170000134112,0.07801360049023949,0.9999666530205147,-0.005730698012688431,0.00581303798484382,-0.00024604191471577357
1693360200320557824,0.005072819998106867,-0.0022000099979629455,0.07827809970717342,0.9999666087234972,-0.0057336277544368704,0.005817757720262616,-0.0002462639034838459
1693360200428916480,0.005069139998098166,-0.00220472000243414,0.07842460007571157,0.9999665994986975,-0.005734687702977743,0.005818287669592553,-0.00024652090121732496
1693360200537223424,0.0050654499985009266,-0.002214460003956904,0.07850370003213461,0.9999666224115902,-0.0057312278358227445,0.005817757803405934,-0.00024654490690350717
1693360200645553664,0.0050619599987113476,-0.002220500002230218,0.07854370001476965,0.9999666187818672,-0.005730957818396035,0.005818647783227279,-0.0002465409061300156
1693360200762242816,0.005059300003373746,-0.0022241899953198796,0.0785608999781848,0.9999665694737121,-0.005736817525848294,0.005821337491740969,-0.0002467578936044788
1693360200862233088,0.005051549986668681,-0.002233710016376021,0.07857080001702968,0.9999666085920823,-0.005733627753569605,0.0058177577228075246,-0.00024679690362750835
1693360200970601472,0.0050471100088497955,-0.0022433899807058504,0.07857779998604762,0.9999666238271228,-0.0057309578472508225,0.00581775781144426,-0.00024707890671942916
1693360201078916096,0.0050430299990959675,-0.00225003000147127,0.07858070000064257,0.9999666157072994,-0.005731227797198216,0.005818887762684264,-0.00024707090505696617
1693360201187246848,0.005037679997431938,-0.002258490004060899,0.07858250000086402,0.999966622035876,-0.005730427834415577,0.005818587800853155,-0.0002470769066077962
1693360201303976704,0.005032079992516044,-0.0022660700101300693,0.07858209999946543,0.9999666220358728,-0.005730427837095479,0.005818587798768964,-0.0002470769068594397
1693360201412255744,0.005035779994532653,-0.0022710299926707992,0.07857990000325085,0.9999666154384332,-0.005733617793347536,0.005816567764141615,-0.00024733590474699147
1693360201520624896,0.05971867577927899,-0.0024930799016473315,0.07793500028564575,0.99996607182399,-0.005790400361407478,0.005852180386161321,-0.0002800879886859512
1693360201628924416,0.17784323995857776,-0.0028145906531177947,0.0765407971678118,0.9999647355400348,-0.00590438856362062,0.005963708530554036,-0.0003163109239516349
1693360201745602560,0.3160178152587071,-0.003177579514678908,0.07490650218507469,0.9999633296115501,-0.006030261944561642,0.006072101964345615,-0.0003239611041624214
1693360201853944832,0.44759208743894807,-0.0035228702294662654,0.07335029896581018,0.9999620283043744,-0.006156350217037519,0.006158430216195366,-0.00033917352336255367
1693360201962265344,0.6065258708815129,-0.002073761177261574,0.0714425015499028,0.9999594470920683,-0.006301142742441325,0.006300172743584429,0.0013067497333429602
1693360202070603520,0.8017543171567502,0.01565262879727667,0.06880309571217487,0.9998204176645463,-0.0063939226434053305,0.00651209276353288,0.016608516555116422
1693360202178934784,1.0318397111484205,0.03326947788362008,0.06562870398516404,0.9996384853435777,-0.006367853095393524,0.006549883174335792,0.025287310994961603
1693360202295617792,1.2832600172378155,0.04569260085175047,0.06225419976863811,0.9996351322606715,-0.006374380842938595,0.006529970865337292,0.02542300335438173
1693360202403948800,1.49514001564686,0.05612960077074891,0.059416099790412714,0.9996347735889798,-0.006384568553935177,0.006529398521132096,0.025434694239200927
1693360202512272896,1.6857501689243382,0.065516308318777,0.056865197739315386,0.999634630923889,-0.006396167655560656,0.006523537581977634,0.025438890588990903
1693360202620647936,1.8905296976725303,0.07560758510168378,0.05412730404210558,0.9996351132671067,-0.006415470715529616,0.006512860744269139,0.02541780289251229
1693360202729010688,2.12446011225597,0.08714440553616327,0.051004098501270266,0.9996356058634024,-0.006437487459387934,0.006516217430412664,0.025391989991299192
1693360202837296128,2.3610100873802007,0.09883670431906794,0.0477598988016113,0.9996336604294462,-0.0066074477782671745,0.006608797765028958,0.025400991366184553
1693360202953966080,2.611789681877019,0.11115698437127937,0.04434720432912632,0.9996333052566734,-0.006702381949051086,0.0066504819879723,0.025379207772410504
1693360203062312192,2.867460028317032,0.12373100139264818,0.0409192996203389,0.9996342861513845,-0.006741861890551739,0.006655661900066817,0.025328707300860204
1693360203170661120,3.1516700734468004,0.1377000036099305,0.03711959901806479,0.9996351704568334,-0.006782531126526812,0.006676911122855377,0.025277304348231906
1693360203278962944,3.4345900626959107,0.1516020030807244,0.03322999913805311,0.9996347563725595,-0.006966208207244305,0.006567488455973201,0.02527239384323539
1693360203387308800,3.7062598896729826,0.16489099460324758,0.029549801494554016,0.9996344207290223,-0.007044162892815667,0.006520182787893018,0.02527631063474371
1693360203503982080,4.012630210070522,0.17990101029199507,0.02543519717871799,0.9996344618331533,-0.0071024832713645555,0.006524623013627994,0.025257211672157238
1693360203612303616,4.298529831080782,0.19390199172774403,0.021604602263245745,0.9996338559328393,-0.007159398924048233,0.00654134904428764,0.025260796356624125
1693360203720657920,4.559890009648348,0.2066740004714903,0.018100099870628116,0.9996331411345742,-0.007206720982548221,0.006533300928351677,0.025277703556370944
1693360203829011456,4.8027703048513475,0.2185500149061866,0.01468139570901144,0.9996319175985499,-0.007218059436038547,0.0066974396780277844,0.02527989790293685
1693360203937329408,5.061269646799566,0.2311999827157234,0.010786105322327478,0.9996290484537869,-0.00727807030179288,0.007142509968171619,0.02525430124579961
1693360204045650688,5.342329948106236,0.24495399746051794,0.006521830787337301,0.9996254083296638,-0.007350442927670466,0.007633732610313794,0.025233710328728766
1693360204154012416,5.617300071050565,0.2583990034741057,0.0023653389259884255,0.9996212128003021,-0.007421361524867492,0.008080621373764195,0.025240005368154093
