rover_timestamp,sat_timestamp,x_offset_ratio,y_offset_ratio
1693297574354017280,4,0.19615037722217088,0.8917529947120875
1693297574687007744,4,0.47851127203303423,-0.3426202962656766
1693297575020054272,4,-0.4437471133837305,0.28720414321081145
1693297575400809216,4,0.5209877645910899,0.04174571919113035
1693297575501443840,4,0.9551350089146702,0.2960928501592657
1693297575624583680,4,-0.42308979108108713,-0.9526133354155717
1693297575737992704,4,0.6938696910869051,-0.3374594547938048
1693297575854592256,4,-0.5155020325509097,0.07862350425234399
1693297575963005440,4,0.8132641154181683,0.3300120381768983
1693297576071287296,4,-0.5033239006779819,0.37469967747148925
1693297576179620352,4,0.4390044394499666,0.21612639535525102
1693297576287960576,4,-0.23702815888118867,-0.35672601783952906
1693297576396319744,4,-0.11527821973290275,-0.9879146804717649
1693297576513037312,4,0.7397334797925097,-0.860030160044712
1693297576621381632,4,-0.6150691054447464,0.2687339185478175
1693297576729698048,4,-0.7169359782595259,-0.5915599744683355
1693297576838011136,4,-0.8164812151539949,0.18526130242417893
1693297576954679552,4,0.6624417572503252,0.8636253804620107
1693297577063032832,4,-0.5273797436442293,-0.843670972790721
1693297577179717120,4,0.44997820954135426,-0.37707406037809243
1693297577288012800,4,0.44334753152037054,-0.5101500835416202
1693297577396372736,4,-0.647128990205359,-0.5020611390009417
1693297577504713728,4,-0.4292942199644174,-0.10345761526039543
1693297577621354496,4,0.2712075442284494,-0.4562784304853451
1693297577729724160,4,0.5625778508360788,-0.8399680562166396
1693297577838004992,4,0.9451104009089162,-0.20351105365578115
1693297577946411776,4,-0.6644679237795847,-0.11724785830531648
1693297578054781440,4,0.010585108539375776,0.4698562090610039
1693297578171380736,4,0.5206489288192757,0.6392076157593356
1693297578279781120,4,0.587117202311765,-0.9603778457354115
1693297578388047360,4,-0.237161376664083,0.7080844206099637
1693297578496429824,4,0.517716644800559,0.8430649980937175
1693297578613082368,4,0.190366723197664,-0.6944025821558815
1693297578721386496,4,0.4532964702799813,-0.4854165556959773
1693297578829743360,4,-0.07269753059972417,-0.09279378826579832
1693297578946433280,4,-0.2497062301316546,0.2120507133132865
1693297579054716928,4,-0.8561207006389777,-0.7266873014738655
1693297579163239424,4,-0.061483037535611684,-0.6905510885099779
1693297579271406592,4,-0.6207483708235539,-0.974331455504073
1693297579388073216,4,0.001399617349634008,0.4506907518842489
