timestamp,x,y,z,qw,qx,qy,qz
1693297574354017280,8.05378e-05,8.04201e-06,-0.100409,0.9999999943778466,6.794149961802247e-07,0.00010603699940384373,-7.204289959496376e-11
1693297574687007744,8.05378e-05,8.04201e-06,-0.100409,0.9999999943778466,6.794149961802247e-07,0.00010603699940384373,-7.204289959496376e-11
1693297575020054272,8.05378e-05,8.04201e-06,-0.100409,0.9999999943778466,6.794149961802247e-07,0.00010603699940384373,-7.204289959496376e-11
1693297575400809216,8.05378e-05,8.04201e-06,-0.100409,0.9999999943778466,6.794149961802247e-07,0.00010603699940384373,-7.204289959496376e-11
1693297575501443840,8.05378e-05,8.04201e-06,-0.100409,0.9999999943778466,6.794149961802247e-07,0.00010603699940384373,-7.204289959496376e-11
1693297575624583680,8.05378e-05,8.04201e-06,-0.100409,0.9999999943778466,6.794149961802247e-07,0.00010603699940384373,-7.204289959496376e-11
1693297575737992704,8.05378e-05,8.04201e-06,-0.100409,0.9999999943778466,6.794149961802247e-07,0.00010603699940384373,-7.204289959496376e-11
1693297575854592256,8.05378e-05,8.04201e-06,-0.100409,0.9999999943778466,6.794149961802247e-07,0.00010603699940384373,-7.204289959496376e-11
1693297575963005440,8.05378e-05,8.04201e-06,-0.100409,0.9999999943778466,6.794149961802247e-07,0.00010603699940384373,-7.204289959496376e-11
1693297576071287296,8.05378e-05,8.04201e-06,-0.100409,0.9999999943778466,6.794149961802247e-07,0.00010603699940384373,-7.204289959496376e-11
1693297576179620352,8.05378e-05,8.04201e-06,-0.100409,0.9999999943778466,6.794149961802247e-07,0.00010603699940384373,-7.204289959496376e-11
1693297576287960576,8.05378e-05,8.04201e-06,-0.100409,0.9999999943778466,6.794149961802247e-07,0.00010603699940384373,-7.204289959496376e-11
1693297576396319744,8.05378e-05,8.04201e-06,-0.100409,0.9999999943778466,6.794149961802247e-07,0.00010603699940384373,-7.204289959496376e-11
1693297576513037312,8.05378e-05,8.04201e-06,-0.100409,0.9999999943778466,6.794149961802247e-07,0.00010603699940384373,-7.204289959496376e-11
1693297576621381632,8.05378e-05,8.04201e-06,-0.100409,0.9999999943778466,6.794149961802247e-07,0.00010603699940384373,-7.204289959496376e-11
1693297576729698048,8.05378e-05,8.04201e-06,-0.100409,0.9999999943778466,6.794149961802247e-07,0.00010603699940384373,-7.204289959496376e-11
1693297576838011136,8.05378e-05,8.04201e-06,-0.100409,0.9999999943778466,6.794149961802247e-07,0.00010603699940384373,-7.204289959496376e-11
1693297576954679552,8.05378e-05,8.04201e-06,-0.100409,0.9999999943778466,6.794149961802247e-07,0.00010603699940384373,-7.204289959496376e-11
1693297577063032832,8.05378e-05,8.04201e-06,-0.100409,0.9999999943778466,6.794149961802247e-07,0.00010603699940384373,-7.204289959496376e-11
1693297577179717120,8.05378e-05,8.04201e-06,-0.100409,0.9999999943778485,6.794148721133652e-07,0.00010603698130674329,-7.204287617034365e-11
1693297577288012800,6.93130124379339e-05,8.044989996697933e-06,-0.10141499888527533,0.9999999959763456,5.674489977167813e-07,8.970499963905807e-05,-5.090299979518392e-11
1693297577396372736,4.590991382242894e-05,8.047069998771502e-06,-0.10329799888785529,0.9999999984470093,3.361701360768232e-07,5.5730319979719286e-05,-1.8734818970210954e-11
1693297577504713728,2.6884083843833676e-05,8.047520000382127e-06,-0.10462500112685053,0.9999999996059207,1.4428698275730642e-07,2.807379664079149e-05,-4.0506892725373496e-12
1693297577621354496,1.7166094334533316e-05,8.054520004080908e-06,-0.10531900040459291,0.9999999999002215,7.269530824280886e-08,1.4126280145369423e-05,-5.646757499666091e-11
1693297577729724160,0.02888236377522326,8.788549078820115e-06,-0.10560899963606096,0.9999999980072799,8.200839639905425e-08,-8.285041711314752e-06,-6.258427677501406e-05
1693297577838004992,0.13398303106016207,-7.181324719542524e-06,-0.10586200007476856,0.9999999956778367,-2.2158992372727161e-10,-2.3841904256623652e-06,-9.294429735522264e-05
1693297577946411776,0.2644078604396952,-3.194287350405482e-05,-0.10602099982986324,0.9999999952387212,8.343187882300641e-10,8.583057414358013e-06,-9.720539466316723e-05
1693297578054781440,0.389096188695454,-5.595713634167178e-05,-0.10614200018311425,0.9999999958000848,3.9283286369302273e-07,-7.450616185875541e-06,-9.134639797185042e-05
1693297578171380736,0.5071888946677942,-7.728108098021088e-05,-0.1061909999562948,0.99999999624792,3.0975245021769144e-10,3.576273934049533e-06,-8.65527023064513e-05
1693297578279781120,0.6315569816431674,-9.970749668984247e-05,-0.10619599999926199,0.9999999947360261,1.2142390975163452e-05,1.388669231776283e-05,-0.00010093398885521974
1693297578388047360,0.7929092086459196,-0.00012963103869438356,-0.10620100000646555,0.9999999922248962,-5.324957453725999e-06,1.0967889124472364e-05,-0.0001241030130410373
1693297578496429824,0.9937149333008927,-0.00018672498103583144,-0.10619700000132863,0.9999999888027282,-8.002193835185221e-07,-8.523337268408374e-06,-0.00014940299843675296
1693297578613082368,1.2243998892578476,-0.0002573629660896714,-0.10620599999567948,0.9999999886799049,1.1873696388893689e-05,4.289746436568328e-06,-0.0001499359981564983
1693297578721386496,1.4305300532910574,-0.00031423201470241665,-0.10621700000284386,0.9999999891073403,-3.729759383089738e-06,-9.059359408296223e-06,-0.00014727299849415804
1693297578829743360,1.6434099292737243,-0.0003793439783674874,-0.10621600000033224,0.9999999882835522,5.317506597893784e-06,-1.6749696964860457e-05,-0.00015206599644898848
1693297578946433280,1.8623700375285266,-0.0004474110116663053,-0.10620399999794328,0.9999999901872303,-1.3314588473382175e-06,8.94252967148956e-07,-0.00014008200067939855
1693297579054716928,2.052410259743359,-0.0004994670711492332,-0.1062160000164014,0.9999999904649949,-2.640952906415154e-07,1.609326891156012e-05,-0.00013715300623028812
1693297579163239424,2.251549809159014,-0.0005553369464583414,-0.10621400000191665,0.9999999895817169,1.1356995943574144e-05,-1.0134398174617252e-05,-0.0001435439965546478
1693297579271406592,2.442749943435718,-0.0006070079847137395,-0.10620900000147919,0.999999990897142,-6.391908629113547e-06,-2.3833205515715433e-06,-0.000134755999423292
1693297579388073216,2.6465702166318525,-0.0006644890610941786,-0.10620599999681142,0.9999999900744525,-1.0650491367878644e-06,1.5498643728777562e-06,-0.00014088136330592013
1693297579496496896,2.8636295595694308,-0.0010813591541383402,-0.10620899999391278,0.9999998839440747,-2.6809673332264886e-07,-3.6953545399168244e-06,-0.00048176561711195024
1693297579604738816,3.1168305146260638,-0.015935230190257544,-0.10621600001422743,0.9999151722440709,-6.6643076755416105e-06,-4.496754288460439e-07,-0.01302490965399885
1693297579713237248,3.39608956759184,-0.031510775882630744,-0.10621100000774203,0.9998008892330514,5.937553302121205e-06,2.0276885879084126e-06,-0.019954494467001885
1693297579829793024,3.6881101904112796,-0.04323720764618462,-0.10620999999934795,0.9997985693855856,2.0788285760654704e-06,-6.42070663781833e-06,-0.020070391351179797
1693297579939635200,3.934749721570288,-0.05314198881855897,-0.10620400000677335,0.9997989805511677,-3.4035479096169554e-07,-3.6894124147946166e-06,-0.020049899628637572
1693297580048086016,4.174210476930142,-0.06275131913874889,-0.10621200001593352,0.9997988682757856,2.660729595662809e-06,-3.511134314693157e-06,-0.020055497377301577
1693297580164632064,4.45662987399115,-0.07408609494269135,-0.106212,0.9997984726705071,2.606689876814841e-06,1.7361614820892347e-06,-0.020075209486133193
1693297580272944384,4.71914980610161,-0.0846328922100886,-0.1062110000007386,0.9997986336112913,3.1260222432797073e-07,2.8553187883097476e-06,-0.02006719264731111
1693297580381285632,4.96365988264383,-0.09444919528852247,-0.10621499999808015,0.9997988742892051,-4.308016558211952e-06,-2.29824647640989e-06,-0.02005519748586976
